id,text,author"id06588","Having cast her fate upon a die, and feeling secure of winning, she, whom I have named as bearing the stamp of queen of nations on her noble brow, now rose superior to humanity, and seemed in calm power, to arrest with her finger, the wheel of destiny.","MWS"
"id14966","I had hitherto supposed him to be the murderer of my brother, and I eagerly sought a confirmation or denial of this opinion.","MWS"
"id15259","At length he approached the huge trunk, walked slowly around it, and examined it with minute attention.","EAP"
"id24606","In the meantime let us survey this image.","EAP"
"id20733","This latter kind of silk was designated as silk buckingham, on account of its superior durability, and was usually prepared for use by being varnished with a solution of gum caoutchouc a substance which in some respects must have resembled the gutta percha now in common use.","EAP"
"id13946","""I have no better advice to give you,"" said Dupin.","EAP"
"id12569","Besides, they really knew very little; for wide salt marshes, desolate and unpeopled, keep neighbours off from Innsmouth on the landward side.","HPL"
"id08177","They had traded the false gods of fear and blind piety for those of licence and anarchy.","HPL"
"id25293","It was from these that I determined to choose a colleague, and the more I reflected the more my preference inclined toward one Arthur Munroe, a dark, lean man of about thirty five, whose education, taste, intelligence, and temperament all seemed to mark him as one not bound to conventional ideas and experiences.","HPL"
"id11836","Love is a delicate sprite and easily hurt by rough jealousy.","MWS"
"id03498","Length of years, and subsequent reflection, have enabled me to trace, indeed, some remote connection between this passage in the English moralist and a portion of the character of Ligeia.","EAP"
"id11686","Our Castle became an asylum for the unhappy.","MWS"
"id07983","In this fearless explorer had been placed in a madhouse at Huntingdon.","HPL"
"id26421","The elastic nature of the clasp garter is self demonstration of the unusualness of the abbreviation.","EAP"
"id19560","In the monarch Thought's dominion It stood there Never seraph spread a pinion Over fabric half so fair.","EAP"
"id19616","The 'Hum Drum,' the 'Rowdy Dow' and the 'Goosetherumfoodle' must look well to their laurels.","EAP"
"id26938","Gate o' hell sheer drop daown to a bottom no saoundin' line kin tech.","HPL"
"id17979","I dreaded to behold this monster, but I feared still more that Henry should see him.","MWS"
"id12818","Burning with the chivalry of this determination, the great Touch and go, in the next 'Tea Pot,' came out merely with this simple but resolute paragraph, in reference to this unhappy affair: 'The editor of the ""Tea Pot"" has the honor of advising the editor of the ""Gazette"" that he the ""Tea Pot"" will take an opportunity in tomorrow morning's paper, of convincing him the ""Gazette"" that he the ""Tea Pot"" both can and will be his own master, as regards style; he the ""Tea Pot"" intending to show him the ""Gazette"" the supreme, and indeed the withering contempt with which the criticism of him the ""Gazette"" inspires the independent bosom of him the ""TeaPot"" by composing for the especial gratification ? of him the ""Gazette"" a leading article, of some extent, in which the beautiful vowel the emblem of Eternity yet so offensive to the hyper exquisite delicacy of him the ""Gazette"" shall most certainly not be avoided by his the ""Gazette's"" most obedient, humble servant, the ""Tea Pot."" ""So much for Buckingham""' In fulfilment of the awful threat thus darkly intimated rather than decidedly enunciated, the great Bullet head, turning a deaf ear to all entreaties for 'copy,' and simply requesting his foreman to 'go to the d l,' when he the foreman assured him the 'Tea Pot' that it was high time to 'go to press': turning a deaf ear to everything, I say, the great Bullet head sat up until day break, consuming the midnight oil, and absorbed in the composition of the really unparalleled paragraph, which follows: 'So ho, John how now?","EAP"
"id22635","As I approached M. Valdemar I made a kind of half effort to influence his right arm into pursuit of my own, as I passed the latter gently to and fro above his person.","EAP"
"id14834","Mont Blanc, the supreme and magnificent Mont Blanc, raised itself from the surrounding aiguilles, and its tremendous dome overlooked the valley.","MWS"
"id23618","I will confine myself to the momentous details of my own lamentable adventure.","EAP"
"id01638","""Indeed;"" repeated the vassal.","EAP"
"id06298","They are all, however, fitting tapestry for a chamber such as this.","EAP"
"id00034","His warehouse was the resort of all the principal people of the place, and especially of the editorial corps a body which inspires all about it with profound veneration and awe.","EAP"
"id14701","He sat by her, he took her hand, and said a thousand things which breathed the deepest spirit of compassion and affection.","MWS"
"id03157","And when he had failed to find these boons in things whose laws are known and measurable, they told him he lacked imagination, and was immature because he preferred dream illusions to the illusions of our physical creation.","HPL"
"id02372","Kepler admitted that his three laws were guessed at these three laws of all laws which led the great Inglitch mathematician to his principle, the basis of all physical principle to go behind which we must enter the Kingdom of Metaphysics.","EAP"
